Sentence #,Word,POS,Tag
,del,Ncmsn,O
,speleogenetskega,Agpmsg,O
,prostora,Ncmsg,O
,nad,Si,O
,gladino,Ncfsi,O
,podtalnice,Ncfsg,O
,.,Z,O
,podtalnice,Ncfsg,O
Sentence: 130,neprežeta,Agpfsn,B-OBJ
,cona,Ncfsn,I-OBJ
,-,Z,O
,Zakraseli,Appmsny,O
,del,Ncmsn,O
,speleogenetskega,Agpmsg,O
,prostora,Ncmsg,O
,nad,Si,B-SUBJ
,gladino,Ncfsi,I-SUBJ
,podtalnice,Ncfsg,I-SUBJ
,.,Z,O
,podtalnice,Ncfsg,O
Sentence: 132,prežeta,Appfsn,B-OBJ
,cona,Ncfsn,I-OBJ
,-,Z,O
,obsega,Vmpr3s,O
,zakraseli,Appmsay,O
,del,Ncmsan,O
,speleogenetskega,Agpmsg,B-SUBJ
,prostora,Ncmsg,I-SUBJ
,pod,Si,O
,njo,Pp3fsi,O
,.,Z,O
Sentence: 133,prežeta,Appfsn,B-OBJ
,cona,Ncfsn,I-OBJ
,-,Z,O
,obsega,Vmpr3s,O
,zakraseli,Appmsay,O
,del,Ncmsan,O
,speleogenetskega,Agpmsg,O
,prostora,Ncmsg,O
,pod,Si,B-SUBJ
,njo,Pp3fsi,I-SUBJ
,.,Z,O
Sentence: 134,hidrotermalni,Agpmsny,B-OBJ
,kras,Ncmsn,I-OBJ
,-,Z,O
,nastal,Vmep-sm,B-SUBJ
,zaradi,Sg,I-SUBJ
,delovanja,Ncnsg,I-SUBJ
,hidrotermalnih,Agpfpg,I-SUBJ
,voda,Ncfpg,I-SUBJ
,.,Z,O
,Pojavljajo,Vmpr3p,O
,se,Px------y,O
,samo,Q,O
,nekatere,Pi-fpn,O
,oblike,Ncfpn,O
,prežete,Appfpn,O
,cone,Ncfsg,O
,.,Z,O
Sentence: 135,injekcijska,Agpfsn,B-OBJ
,zavesa,Ncfsn,I-OBJ
,:,Z,O
,Navpični,Agpmsny,B-SUBJ
,sloj,Ncmsn,I-SUBJ
,",",Z,O
,v,Sl,O
,katerem,Pq-msl,O
,z,Si,O
,uvajanjem,Ncnsi,O
,posebne,Agpfsg,O
,gmote,Ncfsg,O
,zapolnijo,Vmer3p,O
,votline,Ncfpa,O
,v,Sl,O
,kraškem,Agpnsl,O
,podzemlju,Ncnsl,O
,in,Cc,O
,ga,Pp3msa--y,O
,napravijo,Vmer3p,O
,neprepustnega,Agpnsg,O
,",",Z,O
,da,Cs,O
,preprečuje,Vmpr3s,O
,vodni,Agpmsay,O
,odtok,Ncmsan,O
,iz,Sg,O
,vodnega,Agpmsg,O
,bazena,Ncmsg,O
,.,Z,O
,Znane,Appfpn,O
,injekcijske,Agpfpn,O
,zavese,Ncfpn,O
,so,Va-r3p-n,O
,na,Sl,O
,spodnji,Agpfsl,O
,strani,Ncfsl,O
,vodnih,Agpfpg,O
,akumulacij,Ncfpg,O
,za,Sa,O
,hidroelektrarne,Ncfpa,O
,na,Sl,O
,kraških,Agpnpl,O
,poljih,Ncnpl,O
,dinarskega,Agpmsg,O
,krasa,Ncmsg,O
,(,Z,O
,sistem,Ncmsn,O
,HE,Npmsn,O
,na,Sl,O
,Cetini,Npfsl,O
,",",Z,O
,Trebišnjici,Npfsl,O
,),Z,O
,.,Z,O
Sentence: 136,injekcijska,Agpfsn,B-OBJ
,zavesa,Ncfsn,I-OBJ
,:,Z,O
,Navpični,Agpmsny,O
,sloj,Ncmsn,O
,",",Z,O
,v,Sl,B-SUBJ
,katerem,Pq-msl,I-SUBJ
,z,Si,I-SUBJ
,uvajanjem,Ncnsi,I-SUBJ
,posebne,Agpfsg,I-SUBJ
,gmote,Ncfsg,I-SUBJ
,zapolnijo,Vmer3p,I-SUBJ
,votline,Ncfpa,I-SUBJ
,v,Sl,I-SUBJ
,kraškem,Agpnsl,I-SUBJ
,podzemlju,Ncnsl,I-SUBJ
,in,Cc,I-SUBJ
,ga,Pp3msa--y,I-SUBJ
,napravijo,Vmer3p,I-SUBJ
,neprepustnega,Agpnsg,I-SUBJ
,",",Z,I-SUBJ
,da,Cs,I-SUBJ
,preprečuje,Vmpr3s,I-SUBJ
,vodni,Agpmsay,I-SUBJ
,odtok,Ncmsan,I-SUBJ
,iz,Sg,I-SUBJ
,vodnega,Agpmsg,I-SUBJ
,bazena,Ncmsg,I-SUBJ
,.,Z,I-SUBJ
,Znane,Appfpn,O
,injekcijske,Agpfpn,O
,zavese,Ncfpn,O
,so,Va-r3p-n,O
,na,Sl,O
,spodnji,Agpfsl,O
,strani,Ncfsl,O
,vodnih,Agpfpg,O
,akumulacij,Ncfpg,O
,za,Sa,O
,hidroelektrarne,Ncfpa,O
,na,Sl,O
,kraških,Agpnpl,O
,poljih,Ncnpl,O
,dinarskega,Agpmsg,O
,krasa,Ncmsg,O
,(,Z,O
,sistem,Ncmsn,O
,HE,Npmsn,O
,na,Sl,O
,Cetini,Npfsl,O
,",",Z,O
,Trebišnjici,Npfsl,O
,),Z,O
,.,Z,O
Sentence: 137,Inkazija,Ncfsn,B-OBJ
,:,Z,O
,Preoblikovanje,Ncnsn,B-SUBJ
,jamskega,Agpmsg,I-SUBJ
,prostora,Ncmsg,I-SUBJ
,zaradi,Sg,O
,jamskih,Agpmpg,O
,podorov,Ncmpg,O
,in,Cc,O
,drugih,Mlpfpg,O
,oblik,Ncfpg,O
,rušenja,Ncnsg,O
,skalovja,Ncnsg,O
,.,Z,O
,Če,Cs,O
,se,Px------y,O
,odlepi,Vmer3s,O
,ob,Sa,O
,leziki,Agpmsay,O
,del,Ncmsan,O
,sklada,Ncmsg,O
,",",Z,O
,govorimo,Vmpr1p,O
,o,Sl,O
,skladovnem,Agpmsl,O
,odlomu,Ncmsl,O
,.,Z,O
,Če,Cs,O
,se,Px------y,O
,odlomi,Vmer3s,O
,skalni,Agpmsny,O
,blok,Ncmsn,O
,",",Z,O
,je,Va-r3s-n,O
,to,Pd-nsn,O
,blokovni,Agpmsny,O
,odlom,Ncmsn,O
,.,Z,O
Sentence: 138,Inkazija,Ncfsn,B-OBJ
,:,Z,O
,Preoblikovanje,Ncnsn,O
,jamskega,Agpmsg,O
,prostora,Ncmsg,O
,zaradi,Sg,B-SUBJ
,jamskih,Agpmpg,I-SUBJ
,podorov,Ncmpg,I-SUBJ
,in,Cc,I-SUBJ
,drugih,Mlpfpg,I-SUBJ
,oblik,Ncfpg,I-SUBJ
,rušenja,Ncnsg,I-SUBJ
,skalovja,Ncnsg,I-SUBJ
,.,Z,O
,Če,Cs,O
,se,Px------y,O
,odlepi,Vmer3s,O
,ob,Sa,O
,leziki,Agpmsay,O
,del,Ncmsan,O
,sklada,Ncmsg,O
,",",Z,O
,govorimo,Vmpr1p,O
,o,Sl,O
,skladovnem,Agpmsl,O
,odlomu,Ncmsl,O
,.,Z,O
,Če,Cs,O
,se,Px------y,O
,odlomi,Vmer3s,O
,skalni,Agpmsny,O
,blok,Ncmsn,O
,",",Z,O
,je,Va-r3s-n,O
,to,Pd-nsn,O
,blokovni,Agpmsny,O
,odlom,Ncmsn,O
,.,Z,O
Sentence: 139,jama,Ncfsn,B-OBJ
,:,Z,O
,V,Sl,O
,širšem,Agcmsl,O
,pomenu,Ncmsl,O
,prehodna,Agpfsn,O
,podzemeljska,Agpfsn,B-SUBJ
,votlina,Ncfsn,I-SUBJ
,",",Z,O
,ne,Q,O
,glede,Rgp,O
,na,Sa,O
,to,Pd-nsa,O
,",",Z,O
,ali,Rgp,O
,je,Va-r3s-n,O
,vodoravna,Agpfsn,O
,ali,Cc,O
,navpična,Agpfsn,O
,(,Z,O
,brezno,Ncnsn,O
,),Z,O
,.,Z,O
,V,Sl,O
,ožjem,Agcmsl,O
,smislu,Ncmsl,O
,prehodna,Agpfsn,O
,",",Z,O
,pretežno,Rgp,O
,horizontalna,Agpfsn,O
,podzemeljska,Agpfsn,O
,votlina,Ncfsn,O
,;,Z,O
,nasprotje,Ncnsn,O
,brezna,Ncnsg,O
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,navpično,Agpnsn,O
,.,Z,O
,V,Sl,O
,splošni,Agpfsl,O
,literaturi,Ncfsl,O
,se,Px------y,O
,rabi,Vmpr3s,O
,kraška,Agpfsn,O
,jama,Ncfsn,O
,",",Z,O
,da,Cs,O
,ne,Q,O
,bi,Va-c,O
,prišlo,Vmep-sn,O
,do,Sg,O
,zamenjave,Ncfsg,O
,z,Si,O
,vdolbino,Ncfsi,O
,na,Sl,O
,površju,Ncnsl,O
,.,Z,O
,V,Sl,O
,nekaterih,Pi-mpl,O
,slovenskih,Agpmpl,O
,dialektih,Ncmpl,O
,pomeni,Vmbr3s,O
,beseda,Ncfsn,O
,jama,Ncfsn,O
,brezno,Ncnsa,O
,.,Z,O
Sentence: 140,jama,Ncfsn,B-OBJ
,:,Z,O
,V,Sl,O
,širšem,Agcmsl,O
,pomenu,Ncmsl,O
,prehodna,Agpfsn,O
,podzemeljska,Agpfsn,O
,votlina,Ncfsn,O
,",",Z,O
,ne,Q,O
,glede,Rgp,O
,na,Sa,O
,to,Pd-nsa,O
,",",Z,O
,ali,Rgp,O
,je,Va-r3s-n,O
,vodoravna,Agpfsn,O
,ali,Cc,O
,navpična,Agpfsn,O
,(,Z,O
,brezno,Ncnsn,O
,),Z,O
,.,Z,O
,V,Sl,O
,ožjem,Agcmsl,O
,smislu,Ncmsl,O
,prehodna,Agpfsn,O
,",",Z,O
,pretežno,Rgp,B-SUBJ
,horizontalna,Agpfsn,I-SUBJ
,podzemeljska,Agpfsn,I-SUBJ
,votlina,Ncfsn,I-SUBJ
,;,Z,O
,nasprotje,Ncnsn,O
,brezna,Ncnsg,O
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,navpično,Agpnsn,O
,.,Z,O
,V,Sl,O
,splošni,Agpfsl,O
,literaturi,Ncfsl,O
,se,Px------y,O
,rabi,Vmpr3s,O
,kraška,Agpfsn,O
,jama,Ncfsn,O
,",",Z,O
,da,Cs,O
,ne,Q,O
,bi,Va-c,O
,prišlo,Vmep-sn,O
,do,Sg,O
,zamenjave,Ncfsg,O
,z,Si,O
,vdolbino,Ncfsi,O
,na,Sl,O
,površju,Ncnsl,O
,.,Z,O
,V,Sl,O
,nekaterih,Pi-mpl,O
,slovenskih,Agpmpl,O
,dialektih,Ncmpl,O
,pomeni,Vmbr3s,O
,beseda,Ncfsn,O
,jama,Ncfsn,O
,brezno,Ncnsa,O
,.,Z,O
Sentence: 141,jama,Ncfsn,B-OBJ
,:,Z,O
,V,Sl,O
,širšem,Agcmsl,O
,pomenu,Ncmsl,O
,prehodna,Agpfsn,O
,podzemeljska,Agpfsn,O
,votlina,Ncfsn,O
,",",Z,O
,ne,Q,O
,glede,Rgp,O
,na,Sa,O
,to,Pd-nsa,O
,",",Z,O
,ali,Rgp,O
,je,Va-r3s-n,O
,vodoravna,Agpfsn,B-SUBJ
,ali,Cc,I-SUBJ
,navpična,Agpfsn,I-SUBJ
,(,Z,O
,brezno,Ncnsn,O
,),Z,O
,.,Z,O
,V,Sl,O
,ožjem,Agcmsl,O
,smislu,Ncmsl,O
,prehodna,Agpfsn,O
,",",Z,O
,pretežno,Rgp,O
,horizontalna,Agpfsn,O
,podzemeljska,Agpfsn,O
,votlina,Ncfsn,O
,;,Z,O
,nasprotje,Ncnsn,O
,brezna,Ncnsg,O
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,navpično,Agpnsn,O
,.,Z,O
,V,Sl,O
,splošni,Agpfsl,O
,literaturi,Ncfsl,O
,se,Px------y,O
,rabi,Vmpr3s,O
,kraška,Agpfsn,O
,jama,Ncfsn,O
,",",Z,O
,da,Cs,O
,ne,Q,O
,bi,Va-c,O
,prišlo,Vmep-sn,O
,do,Sg,O
,zamenjave,Ncfsg,O
,z,Si,O
,vdolbino,Ncfsi,O
,na,Sl,O
,površju,Ncnsl,O
,.,Z,O
,V,Sl,O
,nekaterih,Pi-mpl,O
,slovenskih,Agpmpl,O
,dialektih,Ncmpl,O
,pomeni,Vmbr3s,O
,beseda,Ncfsn,O
,jama,Ncfsn,O
,brezno,Ncnsa,O
,.,Z,O
Sentence: 142,jama,Ncfsn,B-OBJ
,:,Z,O
,V,Sl,O
,širšem,Agcmsl,O
,pomenu,Ncmsl,O
,prehodna,Agpfsn,B-SUBJ
,podzemeljska,Agpfsn,O
,votlina,Ncfsn,O
,",",Z,O
,ne,Q,O
,glede,Rgp,O
,na,Sa,O
,to,Pd-nsa,O
,",",Z,O
,ali,Rgp,O
,je,Va-r3s-n,O
,vodoravna,Agpfsn,O
,ali,Cc,O
,navpična,Agpfsn,O
,(,Z,O
,brezno,Ncnsn,O
,),Z,O
,.,Z,O
,V,Sl,O
,ožjem,Agcmsl,O
,smislu,Ncmsl,O
,prehodna,Agpfsn,O
,",",Z,O
,pretežno,Rgp,O
,horizontalna,Agpfsn,O
,podzemeljska,Agpfsn,O
,votlina,Ncfsn,O
,;,Z,O
,nasprotje,Ncnsn,O
,brezna,Ncnsg,O
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,navpično,Agpnsn,O
,.,Z,O
,V,Sl,O
,splošni,Agpfsl,O
,literaturi,Ncfsl,O
,se,Px------y,O
,rabi,Vmpr3s,O
,kraška,Agpfsn,O
,jama,Ncfsn,O
,",",Z,O
,da,Cs,O
,ne,Q,O
,bi,Va-c,O
,prišlo,Vmep-sn,O
,do,Sg,O
,zamenjave,Ncfsg,O
,z,Si,O
,vdolbino,Ncfsi,O
,na,Sl,O
,površju,Ncnsl,O
,.,Z,O
,V,Sl,O
,nekaterih,Pi-mpl,O
,slovenskih,Agpmpl,O
,dialektih,Ncmpl,O
,pomeni,Vmbr3s,O
,beseda,Ncfsn,O
,jama,Ncfsn,O
,brezno,Ncnsa,O
,.,Z,O
Sentence: 144,vodna,Agpfsn,B-OBJ
,jama,Ncfsn,I-OBJ
,:,Z,O
,Jama,Ncfsn,B-SUBJ
,",",Z,O
,ki,Cs,O
,ima,Vmpr3s-n,O
,stalni,Agpmsay,O
,ali,Cc,O
,obdobni,Agpmsay,O
,vodni,Agpmsay,O
,tok,Ncmsan,O
,ali,Cc,O
,jo,Pp3fsa--y,O
,v,Sl,O
,velji,Agpfsl,O
,meri,Ncfsl,O
,zapolnjuje,Vmpr3s,O
,stojela,Vmpp-sf,O
,voda,Ncfsn,O
,.,Z,O
,Nasprotje,Ncnsn,O
,je,Va-r3s-n,O
,suha,Agpfsn,O
,jama,Ncfsn,O
,.,Z,O
Sentence: 145,vodna,Agpfsn,B-OBJ
,jama,Ncfsn,I-OBJ
,:,Z,O
,Jama,Ncfsn,O
,",",Z,O
,ki,Cs,B-SUBJ
,ima,Vmpr3s-n,I-SUBJ
,stalni,Agpmsay,I-SUBJ
,ali,Cc,I-SUBJ
,obdobni,Agpmsay,I-SUBJ
,vodni,Agpmsay,I-SUBJ
,tok,Ncmsan,I-SUBJ
,ali,Cc,O
,jo,Pp3fsa--y,O
,v,Sl,O
,velji,Agpfsl,O
,meri,Ncfsl,O
,zapolnjuje,Vmpr3s,O
,stojela,Vmpp-sf,O
,voda,Ncfsn,O
,.,Z,O
,Nasprotje,Ncnsn,O
,je,Va-r3s-n,O
,suha,Agpfsn,O
,jama,Ncfsn,O
,.,Z,O
Sentence: 146,suha,Agpfsn,B-OBJ
,jama,Ncfsn,I-OBJ
,:,Z,O
,Jama,Npfsn,B-SUBJ
,brez,Sg,O
,stalnega,Agpmsg,O
,ali,Cc,O
,obdobnega,Agpmsg,O
,vodnega,Agpmsg,O
,toka,Ncmsg,O
,",",Z,O
,ne,Q,O
,glede,Rgp,O
,na,Sa,O
,prenikajočo,Appfsa,O
,vodo,Ncfsa,O
,.,Z,O
Sentence: 147,suha,Agpfsn,B-OBJ
,jama,Ncfsn,I-OBJ
,:,Z,O
,Jama,Npfsn,O
,brez,Sg,B-SUBJ
,stalnega,Agpmsg,I-SUBJ
,ali,Cc,I-SUBJ
,obdobnega,Agpmsg,I-SUBJ
,vodnega,Agpmsg,I-SUBJ
,toka,Ncmsg,I-SUBJ
,",",Z,I-SUBJ
,ne,Q,I-SUBJ
,glede,Rgp,I-SUBJ
,na,Sa,I-SUBJ
,prenikajočo,Appfsa,I-SUBJ
,vodo,Ncfsa,I-SUBJ
,.,Z,O
Sentence: 148,izvirna,Agpfsn,B-OBJ
,jama,Ncfsn,I-OBJ
,:,Z,O
,Jama,Npfsn,B-SUBJ
,",",Z,O
,iz,Sg,O
,katere,Pq-fsg,O
,teče,Vmpr3s,O
,potok,Ncmsn,O
,ali,Cc,O
,reka,Ncfsn,O
,.,Z,O
,ponorna,Agpfsn,O
,jama,Ncfsn,O
,",",Z,O
,A,Ncmsn,O
,:,Z,O
,inflow,Xf,O
,cave,Xf,O
,",",Z,O
,influent,Xf,O
,cave,Xf,O
,",",Z,O
,inlet,Xf,O
,cave,Xf,O
,.,Z,O
,Jama,Ncfsn,O
,",",Z,O
,v,Sa,O
,katero,Pq-fsa,O
,ponira,Vmpr3s,O
,vodni,Agpmsny,O
,tok,Ncmsn,O
,.,Z,O
Sentence: 149,izvirna,Agpfsn,B-OBJ
,jama,Ncfsn,I-OBJ
,:,Z,O
,Jama,Npfsn,O
,",",Z,O
,iz,Sg,B-SUBJ
,katere,Pq-fsg,I-SUBJ
,teče,Vmpr3s,I-SUBJ
,potok,Ncmsn,I-SUBJ
,ali,Cc,I-SUBJ
,reka,Ncfsn,I-SUBJ
,.,Z,O
,ponorna,Agpfsn,O
,jama,Ncfsn,O
,",",Z,O
,A,Ncmsn,O
,:,Z,O
,inflow,Xf,O
,cave,Xf,O
,",",Z,O
,influent,Xf,O
,cave,Xf,O
,",",Z,O
,inlet,Xf,O
,cave,Xf,O
,.,Z,O
,Jama,Ncfsn,O
,",",Z,O
,v,Sa,O
,katero,Pq-fsa,O
,ponira,Vmpr3s,O
,vodni,Agpmsny,O
,tok,Ncmsn,O
,.,Z,O
Sentence: 151,morska,Agpfsn,O
,jama,Ncfsn,O
,",",Z,O
,abrazijska,Agpfsn,B-OBJ
,jama,Ncfsn,I-OBJ
,:,Z,O
,Leži,Vmpr3s,O
,na,Sl,O
,obali,Ncfsl,O
,v,Sl,O
,nivoju,Ncmsl,O
,morske,Agpfsg,O
,gladine,Ncfsg,O
,",",Z,O
,tako,Cc,O
,da,Cs,O
,jo,Pp3fsa--y,O
,delno,Rgp,O
,ali,Cc,O
,v,Sl,O
,celoti,Ncfsl,O
,zaliva,Vmpr3s,O
,morska,Agpfsn,O
,voda,Ncfsn,O
,.,Z,O
,Prim.,Y,O
,Modra,Agpfsn,O
,špilja,Ncfsn,O
,na,Sl,O
,Biševu,Npmsl,O
,",",Z,O
,Grotta,Npfsn,O
,azzurra,Npmsn,O
,pri,Sl,O
,Capriju,Npmsl,O
,.,Z,O
,V,Sl,O
,širšem,Agcmsl,O
,smislu,Ncmsl,O
,vsaka,Pg-fsn,O
,jama,Ncfsn,O
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,nastala,Vmep-sf,B-SUBJ
,na,Sl,I-SUBJ
,obali,Ncfsl,I-SUBJ
,zaradi,Sg,I-SUBJ
,abrazije,Ncfsg,I-SUBJ
,(,Z,O
,delovanja,Ncnsg,O
,morskih,Agpmpg,O
,valov,Ncmpg,O
,),Z,O
,.,Z,O
Sentence: 152,morska,Agpfsn,O
,jama,Ncfsn,O
,",",Z,O
,abrazijska,Agpfsn,B-OBJ
,jama,Ncfsn,I-OBJ
,:,Z,O
,Leži,Vmpr3s,B-SUBJ
,na,Sl,I-SUBJ
,obali,Ncfsl,I-SUBJ
,v,Sl,I-SUBJ
,nivoju,Ncmsl,I-SUBJ
,morske,Agpfsg,I-SUBJ
,gladine,Ncfsg,I-SUBJ
,",",Z,O
,tako,Cc,O
,da,Cs,O
,jo,Pp3fsa--y,O
,delno,Rgp,O
,ali,Cc,O
,v,Sl,O
,celoti,Ncfsl,O
,zaliva,Vmpr3s,O
,morska,Agpfsn,O
,voda,Ncfsn,O
,.,Z,O
,Prim.,Y,O
,Modra,Agpfsn,O
,špilja,Ncfsn,O
,na,Sl,O
,Biševu,Npmsl,O
,",",Z,O
,Grotta,Npfsn,O
,azzurra,Npmsn,O
,pri,Sl,O
,Capriju,Npmsl,O
,.,Z,O
,V,Sl,O
,širšem,Agcmsl,O
,smislu,Ncmsl,O
,vsaka,Pg-fsn,O
,jama,Ncfsn,O
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,nastala,Vmep-sf,O
,na,Sl,O
,obali,Ncfsl,O
,zaradi,Sg,O
,abrazije,Ncfsg,O
,(,Z,O
,delovanja,Ncnsg,O
,morskih,Agpmpg,O
,valov,Ncmpg,O
,),Z,O
,.,Z,O
Sentence: 154,morska,Agpfsn,B-OBJ
,jama,Ncfsn,I-OBJ
,",",Z,O
,abrazijska,Agpfsn,O
,jama,Ncfsn,O
,:,Z,O
,Leži,Vmpr3s,O
,na,Sl,O
,obali,Ncfsl,O
,v,Sl,O
,nivoju,Ncmsl,O
,morske,Agpfsg,O
,gladine,Ncfsg,O
,",",Z,O
,tako,Cc,O
,da,Cs,O
,jo,Pp3fsa--y,O
,delno,Rgp,O
,ali,Cc,O
,v,Sl,O
,celoti,Ncfsl,O
,zaliva,Vmpr3s,O
,morska,Agpfsn,O
,voda,Ncfsn,O
,.,Z,O
,Prim.,Y,O
,Modra,Agpfsn,O
,špilja,Ncfsn,O
,na,Sl,O
,Biševu,Npmsl,O
,",",Z,O
,Grotta,Npfsn,O
,azzurra,Npmsn,O
,pri,Sl,O
,Capriju,Npmsl,O
,.,Z,O
,V,Sl,O
,širšem,Agcmsl,O
,smislu,Ncmsl,O
,vsaka,Pg-fsn,O
,jama,Ncfsn,O
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,nastala,Vmep-sf,B-SUBJ
,na,Sl,I-SUBJ
,obali,Ncfsl,I-SUBJ
,zaradi,Sg,I-SUBJ
,abrazije,Ncfsg,I-SUBJ
,(,Z,O
,delovanja,Ncnsg,O
,morskih,Agpmpg,O
,valov,Ncmpg,O
,),Z,O
,.,Z,O
Sentence: 155,morska,Agpfsn,B-OBJ
,jama,Ncfsn,I-OBJ
,",",Z,O
,abrazijska,Agpfsn,O
,jama,Ncfsn,O
,:,Z,O
,Leži,Vmpr3s,B-SUBJ
,na,Sl,I-SUBJ
,obali,Ncfsl,I-SUBJ
,v,Sl,I-SUBJ
,nivoju,Ncmsl,I-SUBJ
,morske,Agpfsg,I-SUBJ
,gladine,Ncfsg,I-SUBJ
,",",Z,O
,tako,Cc,O
,da,Cs,O
,jo,Pp3fsa--y,O
,delno,Rgp,O
,ali,Cc,O
,v,Sl,O
,celoti,Ncfsl,O
,zaliva,Vmpr3s,O
,morska,Agpfsn,O
,voda,Ncfsn,O
,.,Z,O
,Prim.,Y,O
,Modra,Agpfsn,O
,špilja,Ncfsn,O
,na,Sl,O
,Biševu,Npmsl,O
,",",Z,O
,Grotta,Npfsn,O
,azzurra,Npmsn,O
,pri,Sl,O
,Capriju,Npmsl,O
,.,Z,O
,V,Sl,O
,širšem,Agcmsl,O
,smislu,Ncmsl,O
,vsaka,Pg-fsn,O
,jama,Ncfsn,O
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,nastala,Vmep-sf,O
,na,Sl,O
,obali,Ncfsl,O
,zaradi,Sg,O
,abrazije,Ncfsg,O
,(,Z,O
,delovanja,Ncnsg,O
,morskih,Agpmpg,O
,valov,Ncmpg,O
,),Z,O
,.,Z,O
Sentence: 157,snežna,Agpfsn,B-OBJ
,jama,Ncfsn,I-OBJ
,:,Z,O
,Jama,Npfsn,B-SUBJ
,",",Z,O
,kjer,Cs,O
,se,Px------y,O
,dolgo,Rgp,O
,v,Sa,O
,poletje,Ncnsa,O
,zadržuje,Vmpr3s,O
,v,Sa,O
,jamo,Ncfsa,O
,zapadli,Vmep-pm,O
,sneg,Ncmsn,O
,.,Z,O
,Cesto,Ncfsa,O
,se,Px------y,O
,odpira,Vmpr3s,O
,pod,Si,O
,strmim,Agpnsi,O
,pobočjem,Ncnsi,O
,",",Z,O
,od,Sg,O
,koder,Cs,O
,se,Px------y,O
,plazilci,Ncmpn,O
,vsipajo,Vmpr3p,O
,v,Sa,O
,jamo,Ncfsa,O
,.,Z,O
,sneg,Ncmsn,O
Sentence: 158,snežna,Agpfsn,B-OBJ
,jama,Ncfsn,I-OBJ
,:,Z,O
,Jama,Npfsn,O
,",",Z,O
,kjer,Cs,O
,se,Px------y,O
,dolgo,Rgp,O
,v,Sa,O
,poletje,Ncnsa,O
,zadržuje,Vmpr3s,O
,v,Sa,O
,jamo,Ncfsa,O
,zapadli,Vmep-pm,O
,sneg,Ncmsn,O
,.,Z,O
,Cesto,Ncfsa,B-SUBJ
,se,Px------y,I-SUBJ
,odpira,Vmpr3s,I-SUBJ
,pod,Si,I-SUBJ
,strmim,Agpnsi,I-SUBJ
,pobočjem,Ncnsi,I-SUBJ
,",",Z,O
,od,Sg,O
,koder,Cs,O
,se,Px------y,O
,plazilci,Ncmpn,O
,vsipajo,Vmpr3p,O
,v,Sa,O
,jamo,Ncfsa,O
,.,Z,O
,sneg,Ncmsn,O
Sentence: 161,ledena,Agpfsn,B-OBJ
,jama,Ncfsn,I-OBJ
,",",Z,O
,ledenica,Ncfsn,O
,:,Z,O
,Jama,Ncfsn,B-SUBJ
,žepaste,Agpfsg,O
,oblike,Ncfsg,O
,z,Si,O
,vhodom,Ncmsi,O
,iznad,Sg,O
,glavne,Agpfsg,O
,votline,Ncfsg,O
,.,Z,O
,Zato,Cc,O
,lahko,Rgp,O
,priteka,Vmpr3s,O
,pozimi,Rgp,O
,vanjo,Pp3fsa--b,O
,hladnejši,Agcmsny,O
,zunanji,Agpmsny,O
,zrak,Ncmsn,O
,.,Z,O
,V,Sl,O
,njej,Pp3fsl,O
,se,Px------y,O
,velji,Vmpr3s,O
,del,Ncmsn,O
,leta,Ncnsg,O
,ali,Cc,O
,trajno,Rgp,O
,zadržujejo,Vmpr3p,O
,ledene,Agpfpn,O
,gmote,Ncfpn,O
,.,Z,O
,Navadno,Rgp,O
,je,Va-r3s-n,O
,žepaste,Agpfsg,O
,oblike,Ncfsg,O
,tipa,Ncmsg,O
,hladnice,Ncfsg,O
,.,Z,O
Sentence: 162,ledena,Agpfsn,B-OBJ
,jama,Ncfsn,I-OBJ
,",",Z,O
,ledenica,Ncfsn,O
,:,Z,O
,Jama,Ncfsn,O
,žepaste,Agpfsg,O
,oblike,Ncfsg,O
,z,Si,O
,vhodom,Ncmsi,O
,iznad,Sg,O
,glavne,Agpfsg,O
,votline,Ncfsg,O
,.,Z,O
,Zato,Cc,B-SUBJ
,lahko,Rgp,I-SUBJ
,priteka,Vmpr3s,I-SUBJ
,pozimi,Rgp,I-SUBJ
,vanjo,Pp3fsa--b,I-SUBJ
,hladnejši,Agcmsny,I-SUBJ
,zunanji,Agpmsny,I-SUBJ
,zrak,Ncmsn,I-SUBJ
,.,Z,O
,V,Sl,O
,njej,Pp3fsl,O
,se,Px------y,O
,velji,Vmpr3s,O
,del,Ncmsn,O
,leta,Ncnsg,O
,ali,Cc,O
,trajno,Rgp,O
,zadržujejo,Vmpr3p,O
,ledene,Agpfpn,O
,gmote,Ncfpn,O
,.,Z,O
,Navadno,Rgp,O
,je,Va-r3s-n,O
,žepaste,Agpfsg,O
,oblike,Ncfsg,O
,tipa,Ncmsg,O
,hladnice,Ncfsg,O
,.,Z,O
Sentence: 163,ledena,Agpfsn,B-OBJ
,jama,Ncfsn,I-OBJ
,",",Z,O
,ledenica,Ncfsn,O
,:,Z,O
,Jama,Ncfsn,O
,žepaste,Agpfsg,O
,oblike,Ncfsg,O
