Sentence #,Word,POS,Tag
,generally,RB,O
,small,JJ,O
,;,:,O
,found,VBN,O
,on,IN,O
,floor,NN,O
,",",",",O
,walls,NNS,O
,",",",",O
,or,CC,O
,ceiling,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
,Synonym,NN,O
,",",",",O
,coral,JJ,B-DEFINIENDUM
,formation,NN,I-DEFINIENDUM
,.,.,O
,See,VB,O
,also,RB,O
,knobstone,NN,O
,.,.,O
,calcite,NN,O
Sentence: 156,cave,VB,B-DEFINIENDUM
,earth,NN,I-DEFINIENDUM
,",",",",O
,cave,NN,O
,fill,NN,O
,:,:,O
,Insoluble,JJ,O
,deposits,NNS,O
,of,IN,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,sand,NN,O
,",",",",O
,or,CC,O
,gravel,NN,O
,flooring,NN,O
,or,CC,O
,filling,VBG,O
,a,DT,O
,cave,NN,O
,passage,NN,O
,.,.,O
,In,IN,O
,a,DT,O
,more,RBR,O
,restricted,JJ,O
,sense,NN,O
,",",",",O
,cave,NN,O
,earth,NN,O
,includes,VBZ,O
,only,RB,O
,the,DT,O
,finer,JJ,O
,fractions,NNS,O
,:,:,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,and,CC,O
,fine,JJ,O
,sand,NN,O
,deposits,NNS,O
,.,.,O
Sentence: 157,cave,VB,B-DEFINIENDUM
,earth,NN,I-DEFINIENDUM
,",",",",O
,cave,NN,O
,fill,NN,O
,:,:,O
,Insoluble,JJ,O
,deposits,NNS,O
,of,IN,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,sand,NN,O
,",",",",O
,or,CC,O
,gravel,NN,O
,flooring,NN,O
,or,CC,O
,filling,VBG,O
,a,DT,O
,cave,NN,O
,passage,NN,O
,.,.,O
,In,IN,O
,a,DT,O
,more,RBR,O
,restricted,JJ,O
,sense,NN,O
,",",",",O
,cave,NN,O
,earth,NN,O
,includes,VBZ,O
,only,RB,O
,the,DT,O
,finer,JJ,O
,fractions,NNS,O
,:,:,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,and,CC,O
,fine,JJ,O
,sand,NN,O
,deposits,NNS,O
,.,.,O
Sentence: 158,cave,VB,B-DEFINIENDUM
,earth,NN,I-DEFINIENDUM
,",",",",O
,cave,NN,O
,fill,NN,O
,:,:,O
,Insoluble,JJ,O
,deposits,NNS,O
,of,IN,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,sand,NN,O
,",",",",O
,or,CC,O
,gravel,NN,O
,flooring,NN,O
,or,CC,O
,filling,VBG,O
,a,DT,O
,cave,NN,O
,passage,NN,O
,.,.,O
,In,IN,O
,a,DT,O
,more,RBR,O
,restricted,JJ,O
,sense,NN,O
,",",",",O
,cave,NN,O
,earth,NN,O
,includes,VBZ,O
,only,RB,O
,the,DT,O
,finer,JJ,O
,fractions,NNS,O
,:,:,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,and,CC,O
,fine,JJ,O
,sand,NN,O
,deposits,NNS,O
,.,.,O
Sentence: 160,cave,VB,B-DEFINIENDUM
,earth,NN,I-DEFINIENDUM
,",",",",O
,cave,NN,O
,fill,NN,O
,:,:,O
,Insoluble,JJ,O
,deposits,NNS,O
,of,IN,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,sand,NN,O
,",",",",O
,or,CC,O
,gravel,NN,O
,flooring,NN,O
,or,CC,O
,filling,VBG,O
,a,DT,O
,cave,NN,O
,passage,NN,O
,.,.,O
,In,IN,O
,a,DT,O
,more,RBR,O
,restricted,JJ,O
,sense,NN,O
,",",",",O
,cave,NN,O
,earth,NN,O
,includes,VBZ,O
,only,RB,O
,the,DT,O
,finer,JJ,O
,fractions,NNS,O
,:,:,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,and,CC,O
,fine,JJ,O
,sand,NN,O
,deposits,NNS,O
,.,.,O
Sentence: 161,cave,VB,O
,earth,NN,O
,",",",",O
,cave,NN,B-DEFINIENDUM
,fill,NN,I-DEFINIENDUM
,:,:,O
,Insoluble,JJ,O
,deposits,NNS,O
,of,IN,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,sand,NN,O
,",",",",O
,or,CC,O
,gravel,NN,O
,flooring,NN,O
,or,CC,O
,filling,VBG,O
,a,DT,O
,cave,NN,O
,passage,NN,O
,.,.,O
,In,IN,O
,a,DT,O
,more,RBR,O
,restricted,JJ,O
,sense,NN,O
,",",",",O
,cave,NN,O
,earth,NN,O
,includes,VBZ,O
,only,RB,O
,the,DT,O
,finer,JJ,O
,fractions,NNS,O
,:,:,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,and,CC,O
,fine,JJ,O
,sand,NN,O
,deposits,NNS,O
,.,.,O
Sentence: 162,cave,VB,O
,earth,NN,O
,",",",",O
,cave,NN,B-DEFINIENDUM
,fill,NN,I-DEFINIENDUM
,:,:,O
,Insoluble,JJ,O
,deposits,NNS,O
,of,IN,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,sand,NN,O
,",",",",O
,or,CC,O
,gravel,NN,O
,flooring,NN,O
,or,CC,O
,filling,VBG,O
,a,DT,O
,cave,NN,O
,passage,NN,O
,.,.,O
,In,IN,O
,a,DT,O
,more,RBR,O
,restricted,JJ,O
,sense,NN,O
,",",",",O
,cave,NN,O
,earth,NN,O
,includes,VBZ,O
,only,RB,O
,the,DT,O
,finer,JJ,O
,fractions,NNS,O
,:,:,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,and,CC,O
,fine,JJ,O
,sand,NN,O
,deposits,NNS,O
,.,.,O
Sentence: 163,cave,VB,O
,earth,NN,O
,",",",",O
,cave,NN,B-DEFINIENDUM
,fill,NN,I-DEFINIENDUM
,:,:,O
,Insoluble,JJ,O
,deposits,NNS,O
,of,IN,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,sand,NN,O
,",",",",O
,or,CC,O
,gravel,NN,O
,flooring,NN,O
,or,CC,O
,filling,VBG,O
,a,DT,O
,cave,NN,O
,passage,NN,O
,.,.,O
,In,IN,O
,a,DT,O
,more,RBR,O
,restricted,JJ,O
,sense,NN,O
,",",",",O
,cave,NN,O
,earth,NN,O
,includes,VBZ,O
,only,RB,O
,the,DT,O
,finer,JJ,O
,fractions,NNS,O
,:,:,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,and,CC,O
,fine,JJ,O
,sand,NN,O
,deposits,NNS,O
,.,.,O
Sentence: 165,cave,VB,O
,earth,NN,O
,",",",",O
,cave,NN,B-DEFINIENDUM
,fill,NN,I-DEFINIENDUM
,:,:,O
,Insoluble,JJ,O
,deposits,NNS,O
,of,IN,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,sand,NN,O
,",",",",O
,or,CC,O
,gravel,NN,O
,flooring,NN,O
,or,CC,O
,filling,VBG,O
,a,DT,O
,cave,NN,O
,passage,NN,O
,.,.,O
,In,IN,O
,a,DT,O
,more,RBR,O
,restricted,JJ,O
,sense,NN,O
,",",",",O
,cave,NN,O
,earth,NN,O
,includes,VBZ,O
,only,RB,O
,the,DT,O
,finer,JJ,O
,fractions,NNS,O
,:,:,O
,clay,NN,O
,",",",",O
,silt,NN,O
,",",",",O
,and,CC,O
,fine,JJ,O
,sand,NN,O
,deposits,NNS,O
,.,.,O
Sentence: 166,An,DT,O
,aquifer,NN,B-DEFINIENDUM
,is,VBZ,O
,a,DT,O
,body,NN,O
,of,IN,O
,rock,NN,O
,that,WDT,O
,can,MD,O
,store,VB,O
,and,CC,O
,transmit,VB,O
,significant,JJ,O
,quantities,NNS,O
,of,IN,O
,water,NN,O
,(,-LRB-,O
,Gunn,NNP,O
,",",",",O
,2004,CD,O
,),-RRB-,O
,.,.,O
Sentence: 167,An,DT,O
,aquifer,NN,B-DEFINIENDUM
,is,VBZ,O
,a,DT,O
,body,NN,O
,of,IN,O
,rock,NN,O
,that,WDT,O
,can,MD,O
,store,VB,O
,and,CC,O
,transmit,VB,O
,significant,JJ,O
,quantities,NNS,O
,of,IN,O
,water,NN,O
,(,-LRB-,O
,Gunn,NNP,O
,",",",",O
,2004,CD,O
,),-RRB-,O
,.,.,O
Sentence: 168,Aragonite,NN,B-DEFINIENDUM
,is,VBZ,O
,a,DT,O
,metastable,JJ,O
,modification,NN,O
,of,IN,O
,CaCO3,NNP,O
,",",",",O
,which,WDT,O
,sometimes,RB,O
,forms,VBZ,O
,in,IN,O
,seawater,NN,O
,and,CC,O
,transforms,VBZ,O
,into,IN,O
,calcite,NN,O
,during,IN,O
,diagenesis,NN,O
,.,.,O
Sentence: 171,When,WRB,O
,an,DT,O
,aquifer,NN,O
,is,VBZ,O
,bounded,VBN,O
,on,IN,O
,top,NN,O
,and,CC,O
,bottom,NN,O
,by,IN,O
,confining,VBG,O
,beds,NNS,O
,",",",",O
,it,PRP,O
,is,VBZ,O
,called,VBN,O
,an,DT,O
,artesian,JJ,B-DEFINIENDUM
,aquifer,NN,I-DEFINIENDUM
,.,.,O
Sentence: 172,When,WRB,O
,an,DT,O
,aquifer,NN,O
,is,VBZ,O
,bounded,VBN,O
,on,IN,O
,top,NN,O
,and,CC,O
,bottom,NN,O
,by,IN,O
,confining,VBG,O
,beds,NNS,O
,",",",",O
,it,PRP,O
,is,VBZ,O
,called,VBN,O
,an,DT,O
,artesian,JJ,B-DEFINIENDUM
,aquifer,NN,I-DEFINIENDUM
,.,.,O
Sentence: 173,The,DT,O
,term,NN,O
,bedding,NN,B-DEFINIENDUM
,-,HYPH,I-DEFINIENDUM
,plane,NN,I-DEFINIENDUM
,cave,NN,I-DEFINIENDUM
,is,VBZ,O
,strictly,RB,O
,applied,VBN,O
,to,IN,O
,a,DT,O
,passage,NN,O
,that,WDT,O
,has,VBZ,O
,not,RB,O
,enlarged,VBN,O
,by,IN,O
,growth,NN,O
,into,IN,O
,a,DT,O
,major,JJ,O
,tube,NN,O
,or,CC,O
,canyon,NN,O
,",",",",O
,but,CC,O
,has,VBZ,O
,remained,VBN,O
,almost,RB,O
,entirely,RB,O
,on,IN,O
,the,DT,O
,bedding,NN,O
,plane,NN,O
,.,.,O
Sentence: 174,The,DT,O
,term,NN,O
,bedding,NN,B-DEFINIENDUM
,-,HYPH,I-DEFINIENDUM
,plane,NN,I-DEFINIENDUM
,cave,NN,I-DEFINIENDUM
,is,VBZ,O
,strictly,RB,O
,applied,VBN,O
,to,IN,O
,a,DT,O
,passage,NN,O
,that,WDT,O
,has,VBZ,O
,not,RB,O
,enlarged,VBN,O
,by,IN,O
,growth,NN,O
,into,IN,O
,a,DT,O
,major,JJ,O
,tube,NN,O
,or,CC,O
,canyon,NN,O
,",",",",O
,but,CC,O
,has,VBZ,O
,remained,VBN,O
,almost,RB,O
,entirely,RB,O
,on,IN,O
,the,DT,O
,bedding,NN,O
,plane,NN,O
,.,.,O
Sentence: 175,The,DT,O
,term,NN,O
,bedding,NN,B-DEFINIENDUM
,-,HYPH,I-DEFINIENDUM
,plane,NN,I-DEFINIENDUM
,cave,NN,I-DEFINIENDUM
,is,VBZ,O
,strictly,RB,O
,applied,VBN,O
,to,IN,O
,a,DT,O
,passage,NN,O
,that,WDT,O
,has,VBZ,O
,not,RB,O
,enlarged,VBN,O
,by,IN,O
,growth,NN,O
,into,IN,O
,a,DT,O
,major,JJ,O
,tube,NN,O
,or,CC,O
,canyon,NN,O
,",",",",O
,but,CC,O
,has,VBZ,O
,remained,VBN,O
,almost,RB,O
,entirely,RB,O
,on,IN,O
,the,DT,O
,bedding,NN,O
,plane,NN,O
,.,.,O
Sentence: 176,A,DT,B-DEFINIENDUM
,cave,NN,I-DEFINIENDUM
,is,VBZ,O
,an,DT,O
,airfilled,VBN,O
,underground,JJ,O
,void,NN,O
,",",",",O
,large,JJ,O
,enough,RB,O
,to,TO,O
,be,VB,O
,examined,VBN,O
,in,IN,O
,some,DT,O
,way,NN,O
,by,IN,O
,man,NN,O
,.,.,O
Sentence: 177,A,DT,B-DEFINIENDUM
,cave,NN,I-DEFINIENDUM
,is,VBZ,O
,an,DT,O
,airfilled,VBN,O
,underground,JJ,O
,void,NN,O
,",",",",O
,large,JJ,O
,enough,RB,O
,to,TO,O
,be,VB,O
,examined,VBN,O
,in,IN,O
,some,DT,O
,way,NN,O
,by,IN,O
,man,NN,O
,.,.,O
Sentence: 178,Glacial,JJ,O
,cirques,NNS,O
,have,VBP,O
,been,VBN,O
,transformed,VBN,O
,by,IN,O
,solution,NN,O
,into,IN,O
,closed,VBN,O
,depressions,NNS,O
,",",",",O
,and,CC,O
,are,VBP,O
,called,VBN,O
,cirque,NN,B-DEFINIENDUM
,-,HYPH,I-DEFINIENDUM
,dolines,NNS,I-DEFINIENDUM
,.,.,O
Sentence: 179,Glacial,JJ,O
,cirques,NNS,O
,have,VBP,O
,been,VBN,O
,transformed,VBN,O
,by,IN,O
,solution,NN,O
,into,IN,O
,closed,VBN,O
,depressions,NNS,O
,",",",",O
,and,CC,O
,are,VBP,O
,called,VBN,O
,cirque,NN,B-DEFINIENDUM
,-,HYPH,I-DEFINIENDUM
,dolines,NNS,I-DEFINIENDUM
,.,.,O
Sentence: 180,Less,RBR,O
,permeable,JJ,O
,rock,NN,O
,below,IN,O
,an,DT,O
,aquifer,NN,O
,that,WDT,O
,keeps,VBZ,O
,groundwater,NN,O
,from,IN,O
,draining,VBG,O
,away,RB,O
,is,VBZ,O
,called,VBN,O
,a,DT,O
,confining,VBG,B-DEFINIENDUM
,bed,NN,I-DEFINIENDUM
,(,-LRB-,O
,also,RB,O
,known,VBN,O
,as,IN,O
,aquitard,NN,O
,or,CC,O
,aquiclude,NN,O
,),-RRB-,O
,.,.,O
Sentence: 181,Less,RBR,O
,permeable,JJ,O
,rock,NN,O
,below,IN,O
,an,DT,O
,aquifer,NN,O
,that,WDT,O
,keeps,VBZ,O
,groundwater,NN,O
,from,IN,O
,draining,VBG,O
,away,RB,O
,is,VBZ,O
,called,VBN,O
,a,DT,O
,confining,VBG,B-DEFINIENDUM
,bed,NN,I-DEFINIENDUM
,(,-LRB-,O
,also,RB,O
,known,VBN,O
,as,IN,O
,aquitard,NN,O
,or,CC,O
,aquiclude,NN,O
,),-RRB-,O
,.,.,O
Sentence: 182,Less,RBR,O
,permeable,JJ,O
,rock,NN,O
,below,IN,O
,an,DT,O
,aquifer,NN,O
,that,WDT,O
,keeps,VBZ,O
,groundwater,NN,O
,from,IN,O
,draining,VBG,O
,away,RB,O
,is,VBZ,O
,called,VBN,O
,a,DT,O
,confining,VBG,O
,bed,NN,O
,(,-LRB-,O
,also,RB,O
,known,VBN,O
,as,IN,O
,aquitard,NN,O
,or,CC,O
,aquiclude,NN,B-DEFINIENDUM
,),-RRB-,O
,.,.,O
Sentence: 183,Less,RBR,O
,permeable,JJ,O
,rock,NN,O
,below,IN,O
,an,DT,O
,aquifer,NN,O
,that,WDT,O
,keeps,VBZ,O
,groundwater,NN,O
,from,IN,O
,draining,VBG,O
,away,RB,O
,is,VBZ,O
,called,VBN,O
,a,DT,O
,confining,VBG,O
,bed,NN,O
,(,-LRB-,O
,also,RB,O
,known,VBN,O
,as,IN,O
,aquitard,NN,O
,or,CC,O
,aquiclude,NN,B-DEFINIENDUM
,),-RRB-,O
,.,.,O
Sentence: 184,Less,RBR,O
,permeable,JJ,O
,rock,NN,O
,below,IN,O
,an,DT,O
,aquifer,NN,O
,that,WDT,O
,keeps,VBZ,O
,groundwater,NN,O
,from,IN,O
,draining,VBG,O
,away,RB,O
,is,VBZ,O
,called,VBN,O
,a,DT,O
,confining,VBG,O
,bed,NN,O
,(,-LRB-,O
,also,RB,O
,known,VBN,O
,as,IN,O
,aquitard,NN,B-DEFINIENDUM
,or,CC,O
,aquiclude,NN,O
,),-RRB-,O
,.,.,O
Sentence: 185,Less,RBR,O
,permeable,JJ,O
,rock,NN,O
,below,IN,O
,an,DT,O
,aquifer,NN,O
,that,WDT,O
,keeps,VBZ,O
,groundwater,NN,O
,from,IN,O
,draining,VBG,O
,away,RB,O
,is,VBZ,O
,called,VBN,O
,a,DT,O
,confining,VBG,O
,bed,NN,O
,(,-LRB-,O
,also,RB,O
,known,VBN,O
,as,IN,O
,aquitard,NN,B-DEFINIENDUM
,or,CC,O
,aquiclude,NN,O
,),-RRB-,O
,.,.,O
Sentence: 186,Karst,NNP,O
,formed,VBN,O
,by,IN,O
,the,DT,O
,influence,NN,O
,surface,NN,O
,river,NN,O
,flow,NN,O
,could,MD,O
,be,VB,O
,designated,VBN,O
,by,IN,O
,the,DT,O
,term,NN,O
,of,IN,O
,contact,NN,B-DEFINIENDUM
,karst,NN,I-DEFINIENDUM
,.,.,O
Sentence: 187,Karst,NNP,O
,formed,VBN,O
,by,IN,O
,the,DT,O
,influence,NN,O
,surface,NN,O
,river,NN,O
,flow,NN,O
,could,MD,O
,be,VB,O
,designated,VBN,O
,by,IN,O
,the,DT,O
,term,NN,O
,of,IN,O
,contact,NN,B-DEFINIENDUM
,karst,NN,I-DEFINIENDUM
,.,.,O
Sentence: 188,Dolomite,NNP,B-DEFINIENDUM
,is,VBZ,O
,a,DT,O
,type,NN,O
,of,IN,O
,rock,NN,O
,that,WDT,O
,dissolves,VBZ,O
,and,CC,O
,is,VBZ,O
,karstified,VBN,O
,similarly,RB,O
,as,IN,O
,limestone,NN,O
,.,.,O
Sentence: 191,The,DT,O
,vertical,JJ,O
,change,NN,O
,in,IN,O
,the,DT,O
,level,NN,O
,of,IN,O
,the,DT,O
,potentiometric,JJ,O
,surface,NN,O
,at,IN,O
,the,DT,O
,well,RB,O
,is,VBZ,O
,called,VBN,O
,the,DT,O
,drawdown,NN,B-DEFINIENDUM
,.,.,O
Sentence: 193,Dry,JJ,B-DEFINIENDUM
,valley,NN,I-DEFINIENDUM
,is,VBZ,O
,a,DT,O
,valley,NN,O
,that,WDT,O
,generally,RB,O
,lacks,VBZ,O
,a,DT,O
,stream,NN,O
,",",",",O
,although,IN,O
,one,PRP,O
,may,MD,O
,occasionally,RB,O
,form,VB,O
,during,IN,O
,peak,JJ,O
,rainfall,NN,O
,events,NNS,O
,.,.,O
Sentence: 194,Endokarst,NNP,B-DEFINIENDUM
,is,VBZ,O
,defined,VBN,O
,as,IN,O
,karst,NN,O
,developing,VBG,O
,in,IN,O
,the,DT,O
,lower,JJR,O
,part,NN,O
,of,IN,O
,the,DT,O
,karstosphere,NN,O
,",",",",O
,where,WRB,O
,the,DT,O
,internal,JJ,O
,(,-LRB-,O
,telluric,JJ,O
,),-RRB-,O
,energy,NN,O
,is,VBZ,O
,dominant,JJ,O
,and,CC,O
,the,DT,O
,rock,NN,O
,mass,NN,O
,is,VBZ,O
,under,IN,O
,lithostatic,JJ,O
,pressure,NN,O
,which,WDT,O
,exceeds,VBZ,O
,its,PRP$,O
,tensile,NN,O
,strength,NN,O
,.,.,O
Sentence: 195,Endokarst,NNP,B-DEFINIENDUM
,is,VBZ,O
,defined,VBN,O
,as,IN,O
,karst,NN,O
,developing,VBG,O
,in,IN,O
,the,DT,O
,lower,JJR,O
,part,NN,O
,of,IN,O
,the,DT,O
,karstosphere,NN,O
,",",",",O
,where,WRB,O
,the,DT,O
,internal,JJ,O
,(,-LRB-,O
,telluric,JJ,O
,),-RRB-,O
,energy,NN,O
,is,VBZ,O
,dominant,JJ,O
,and,CC,O
,the,DT,O
,rock,NN,O
,mass,NN,O
,is,VBZ,O
,under,IN,O
,lithostatic,JJ,O
,pressure,NN,O
,which,WDT,O
,exceeds,VBZ,O
,its,PRP$,O
,tensile,NN,O
,strength,NN,O
,.,.,O
Sentence: 196,Endokarst,NNP,B-DEFINIENDUM
,is,VBZ,O
,defined,VBN,O
,as,IN,O
,karst,NN,O
,developing,VBG,O
,in,IN,O
,the,DT,O
,lower,JJR,O
,part,NN,O
,of,IN,O
,the,DT,O
,karstosphere,NN,O
,",",",",O
,where,WRB,O
,the,DT,O
,internal,JJ,O
,(,-LRB-,O
,telluric,JJ,O
,),-RRB-,O
,energy,NN,O
,is,VBZ,O
,dominant,JJ,O
,and,CC,O
,the,DT,O
,rock,NN,O
,mass,NN,O
,is,VBZ,O
,under,IN,O
,lithostatic,JJ,O
,pressure,NN,O
,which,WDT,O
,exceeds,VBZ,O
,its,PRP$,O
,tensile,NN,O
,strength,NN,O
,.,.,O
Sentence: 197,The,DT,O
,epikarst,NN,B-DEFINIENDUM
,is,VBZ,O
,defined,VBN,O
,as,IN,O
,the,DT,O
,uppermost,JJ,O
,zone,NN,O
,of,IN,O
,exposed,VBN,O
,karst,NN,O
,rock,NN,O
,",",",",O
,in,IN,O
,which,WDT,O
,permeability,NN,O
,due,IN,O
,to,IN,O
,fissuring,NN,O
,and,CC,O
,karstification,NN,O
,is,VBZ,O
,higher,JJR,O
,and,CC,O
,more,RBR,O
,uniformly,RB,O
,distributed,VBN,O
,than,IN,O
,in,IN,O
,the,DT,O
,rock,NN,O
,mass,NN,O
,below,RB,O
,.,.,O
Sentence: 199,The,DT,O
,epikarst,NN,B-DEFINIENDUM
,is,VBZ,O
,defined,VBN,O
,as,IN,O
,the,DT,O
,uppermost,JJ,O
,zone,NN,O
,of,IN,O
,exposed,VBN,O
,karst,NN,O
,rock,NN,O
,",",",",O
,in,IN,O
,which,WDT,O
,permeability,NN,O
,due,IN,O
,to,IN,O
,fissuring,NN,O
,and,CC,O
,karstification,NN,O
,is,VBZ,O
,higher,JJR,O
,and,CC,O
,more,RBR,O
,uniformly,RB,O
,distributed,VBN,O
,than,IN,O
,in,IN,O
,the,DT,O
,rock,NN,O
,mass,NN,O
,below,RB,O
,.,.,O
Sentence: 200,The,DT,O
,highly,RB,O
,corroded,VBN,O
,zone,NN,O
,near,IN,O
,the,DT,O
,surface,NN,O
,is,VBZ,O
,termed,VBN,O
,the,DT,O
,epikarst,NN,O
,or,CC,O
,subcutaneous,JJ,B-DEFINIENDUM
,zone,NN,I-DEFINIENDUM
,.,.,O
Sentence: 201,The,DT,O
,highly,RB,O
,corroded,VBN,O
,zone,NN,O
,near,IN,O
,the,DT,O
,surface,NN,O
,is,VBZ,O
,termed,VBN,O
,the,DT,O
,epikarst,NN,O
,or,CC,O
,subcutaneous,JJ,B-DEFINIENDUM
,zone,NN,I-DEFINIENDUM
,.,.,O
Sentence: 202,The,DT,O
,highly,RB,O
,corroded,VBN,O
,zone,NN,O
,near,IN,O
,the,DT,O
,surface,NN,O
,is,VBZ,O
,termed,VBN,O
,the,DT,O
,epikarst,NN,O
,or,CC,O
,subcutaneous,JJ,B-DEFINIENDUM
,zone,NN,I-DEFINIENDUM
,.,.,O
Sentence: 203,The,DT,O
,highly,RB,O
,corroded,VBN,O
,zone,NN,O
,near,IN,O
,the,DT,O
,surface,NN,O
,is,VBZ,O
,termed,VBN,O
,the,DT,O
,epikarst,NN,B-DEFINIENDUM
,or,CC,O
,subcutaneous,JJ,O
,zone,NN,O
,.,.,O
Sentence: 204,The,DT,O
,highly,RB,O
,corroded,VBN,O
,zone,NN,O
,near,IN,O
,the,DT,O
,surface,NN,O
,is,VBZ,O
,termed,VBN,O
,the,DT,O
,epikarst,NN,B-DEFINIENDUM
,or,CC,O
,subcutaneous,JJ,O
,zone,NN,O
,.,.,O
Sentence: 205,The,DT,O
,highly,RB,O
,corroded,VBN,O
,zone,NN,O
,near,IN,O
,the,DT,O
,surface,NN,O
,is,VBZ,O
,termed,VBN,O
,the,DT,O
,epikarst,NN,B-DEFINIENDUM
,or,CC,O
,subcutaneous,JJ,O
,zone,NN,O
,.,.,O
Sentence: 206,The,DT,O
,term,NN,O
,estavelle,NN,B-DEFINIENDUM
,was,VBD,O
,first,RB,O
,used,VBN,O
,in,IN,O
,the,DT,O
,Jura,NNP,O
,but,CC,O
,is,VBZ,O
,now,RB,O
,used,VBN,O
,fairly,RB,O
,widely,RB,O
,for,IN,O
,a,DT,O
,hole,NN,O
,which,WDT,O
,is,VBZ,O
,at,IN,O
,one,CD,O
,time,NN,O
,of,IN,O
,the,DT,O
,year,NN,O
,a,DT,O
,swallow,NN,O
,hole,NN,O
,and,CC,O
,at,IN,O
,another,DT,O
,time,NN,O
,a,DT,O
,spring,NN,O
,.,.,O
Sentence: 208,cupola,NN,B-DEFINIENDUM
,:,:,O
,A,DT,O
,hemispheric,JJ,O
,hill,NN,O
,of,IN,O
,limestone,NN,O
,.,.,O
,Cupole,NNP,O
,.,.,O
,Halb,NNP,O
,-,HYPH,O
,kugel,NNP,O
,.,.,O
Sentence: 209,cupola,NN,B-DEFINIENDUM
,:,:,O
,A,DT,O
,hemispheric,JJ,O
,hill,NN,O
,of,IN,O
,limestone,NN,O
,.,.,O
,Cupole,NNP,O
,.,.,O
,Halb,NNP,O
,-,HYPH,O
,kugel,NNP,O
,.,.,O
Sentence: 210,cupola,NN,B-DEFINIENDUM
,:,:,O
,A,DT,O
,hemispheric,JJ,O
,hill,NN,O
,of,IN,O
,limestone,NN,O
,.,.,O
,Cupole,NNP,O
,.,.,O
,Halb,NNP,O
,-,HYPH,O
,kugel,NNP,O
,.,.,O
Sentence: 211,cupola,NN,O
,:,:,O
,A,DT,O
,hemispheric,JJ,O
,hill,NN,O
,of,IN,O
,limestone,NN,O
,.,.,O
,Cupole,NNP,O
,.,.,O
,Halb,NNP,B-DEFINIENDUM
,-,HYPH,I-DEFINIENDUM
,kugel,NNP,I-DEFINIENDUM
,.,.,O
Sentence: 212,cupola,NN,O
,:,:,O
,A,DT,O
,hemispheric,JJ,O
,hill,NN,O
,of,IN,O
,limestone,NN,O
,.,.,O
,Cupole,NNP,O
,.,.,O
,Halb,NNP,B-DEFINIENDUM
,-,HYPH,I-DEFINIENDUM
,kugel,NNP,I-DEFINIENDUM
,.,.,O
Sentence: 213,cupola,NN,O
,:,:,O
,A,DT,O
,hemispheric,JJ,O
,hill,NN,O
,of,IN,O
,limestone,NN,O
,.,.,O
,Cupole,NNP,O
,.,.,O
,Halb,NNP,B-DEFINIENDUM
,-,HYPH,I-DEFINIENDUM
,kugel,NNP,I-DEFINIENDUM
,.,.,O
Sentence: 214,cupola,NN,O
,:,:,O
,A,DT,O
,hemispheric,JJ,O
,hill,NN,O
,of,IN,O
,limestone,NN,O
,.,.,O
,Cupole,NNP,B-DEFINIENDUM
,.,.,O
,Halb,NNP,O
,-,HYPH,O
,kugel,NNP,O
,.,.,O
Sentence: 215,cupola,NN,O
,:,:,O
,A,DT,O
,hemispheric,JJ,O
,hill,NN,O
,of,IN,O
,limestone,NN,O
,.,.,O
,Cupole,NNP,B-DEFINIENDUM
,.,.,O
,Halb,NNP,O
,-,HYPH,O
,kugel,NNP,O
,.,.,O
Sentence: 216,cupola,NN,O
,:,:,O
,A,DT,O
,hemispheric,JJ,O
,hill,NN,O
,of,IN,O
,limestone,NN,O
,.,.,O
,Cupole,NNP,B-DEFINIENDUM
,.,.,O
,Halb,NNP,O
,-,HYPH,O
,kugel,NNP,O
,.,.,O
Sentence: 217,current,JJ,B-DEFINIENDUM
,marking,NN,I-DEFINIENDUM
,:,:,O
,Shallow,JJ,O
,asymmetrical,JJ,O
,hollows,NNS,O
,",",",",O
,caused,VBN,O
,by,IN,O
,turbulent,JJ,O
,waterflow,NN,O
,",",",",O
,that,WDT,O
,are,VBP,O
,distributed,VBN,O
,in,IN,O
,rather,RB,O
,regular,JJ,O
,fashion,NN,O
,over,IN,O
,limestone,NN,O
,surfaces,NNS,O
,.,.,O
,See,VB,O
,also,RB,O
,scallop,NN,O
,.,.,O
Sentence: 218,current,JJ,B-DEFINIENDUM
,marking,NN,I-DEFINIENDUM
,:,:,O
,Shallow,JJ,O
,asymmetrical,JJ,O
,hollows,NNS,O
,",",",",O
