Sentence #,Word,POS,Tag
,.,Z,O
Sentence: 204,slepi,Agpmsny,B-DEFINIENDUM
,rov,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Rov,Ncmsn,B-SUBJECT
,",",Z,O
,ki,Cs,O
,se,Px------y,B-SUBJECT
,slepo,Rgp,I-SUBJECT
,konča,Vmer3s,I-SUBJECT
,.,Z,O
Sentence: 205,stranski,Agpmsny,B-DEFINIENDUM
,rov,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Rov,Ncmsn,B-SUBJECT
,",",Z,O
,ki,Cs,B-SUBJECT
,se,Px------y,I-SUBJECT
,cepi,Vmpr3s,I-SUBJECT
,od,Sg,I-SUBJECT
,glavnega,Agpmsg,I-SUBJECT
,rova,Ncmsg,I-SUBJECT
,ali,Cc,I-SUBJECT
,od,Sg,I-SUBJECT
,dvorane,Ncfsg,I-SUBJECT
,.,Z,O
Sentence: 206,zvezni,Agpmsny,B-DEFINIENDUM
,rov,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Rov,Ncmsn,B-SUBJECT
,",",Z,O
,ki,Cs,O
,povezuje,Vmpr3s,B-SUBJECT
,dve,Mlcfda,I-SUBJECT
,ali,Cc,I-SUBJECT
,več,Rgc,I-SUBJECT
,votlin,Ncfpg,I-SUBJECT
,.,Z,O
Sentence: 207,eforacijski,Agpmsny,B-DEFINIENDUM
,rov,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Jamski,Agpmsny,B-SUBJECT
,rov,Ncmsn,I-SUBJECT
,z,Si,O
,značilno,Agpfsi,B-SUBJECT
,obliko,Ncfsi,I-SUBJECT
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,B-SUBJECT
,nastala,Vmep-sf,I-SUBJECT
,s,Si,I-SUBJECT
,pretokom,Ncmsi,I-SUBJECT
,vode,Ncfsg,I-SUBJECT
,pod,Si,I-SUBJECT
,pritiskom,Ncmsi,I-SUBJECT
,(,Z,I-SUBJECT
,tlakom,Ncmsi,I-SUBJECT
,),Z,I-SUBJECT
,.,Z,O
Sentence: 208,gravitacijski,Agpmsny,B-DEFINIENDUM
,rov,Ncmsn,I-DEFINIENDUM
,:,Z,O
,.,Z,O
,Jamski,Agpmsny,B-SUBJECT
,rov,Ncmsn,I-SUBJECT
,značilne,Agpfsg,B-SUBJECT
,oblike,Ncfsg,I-SUBJECT
,",",Z,O
,ki,Cs,B-SUBJECT
,je,Va-r3s-n,I-SUBJECT
,nastal,Vmep-sm,I-SUBJECT
,s,Si,I-SUBJECT
,pretokom,Ncmsi,I-SUBJECT
,vode,Ncfsg,I-SUBJECT
,s,Si,I-SUBJECT
,prosto,Agpfsi,I-SUBJECT
,(,Z,I-SUBJECT
,nepritisnjeno,Agpfsi,I-SUBJECT
,),Z,I-SUBJECT
,gladino,Ncfsi,I-SUBJECT
,-,Z,I-SUBJECT
,z,Si,I-SUBJECT
,gravitacijskim,Agpmsi,I-SUBJECT
,tokom,Ncmsi,I-SUBJECT
,.,Z,O
,Prim.,Y,O
,gravitacijski,Agpmsny,O
,prečni,Agpmsny,O
,profil,Ncmsn,O
,.,Z,O
Sentence: 209,samotar,Ncmsn,B-DEFINIENDUM
,:,Z,O
,Osamljena,Appfsn,B-SUBJECT
,",",Z,I-SUBJECT
,izrazita,Agpfsn,I-SUBJECT
,skala,Ncfsn,I-SUBJECT
,na,Sl,B-SUBJECT
,kraškem,Agpnsl,I-SUBJECT
,površju,Ncnsl,I-SUBJECT
,.,Z,O
,V,Sl,O
,jami,Ncfsl,O
,tudi,Q,O
,osamljeni,Appmsny,O
,kapnik,Ncmsn,O
,.,Z,O
Sentence: 210,sifon,Ncmsn,B-DEFINIENDUM
,:,Z,O
,Odsek,Ncmsn,B-SUBJECT
,rova,Ncmsg,I-SUBJECT
,",",Z,O
,kjer,Cs,B-SUBJECT
,sega,Vmpr3s,I-SUBJECT
,skalni,Agpmsny,I-SUBJECT
,strop,Ncmsn,I-SUBJECT
,v,Sa,I-SUBJECT
,vodo,Ncfsa,I-SUBJECT
,.,Z,O
,Do,Sg,O
,stropa,Ncmsg,O
,z,Si,O
,vodo,Ncfsi,O
,zalit,Appmsnn,O
,del,Ncmsn,O
,rova,Ncmsg,O
,",",Z,O
,ki,Cs,O
,loči,Vmbr3s,B-SUBJECT
,skupaj,Rgp,I-SUBJECT
,spadajoče,Appmpa,I-SUBJECT
,jamske,Agpmpa,I-SUBJECT
,dele,Ncmpa,I-SUBJECT
,.,Z,O
,Cep,Npmsn,O
,v,Sl,O
,rovu,Ncmsl,O
,.,Z,O
,Glede,Rgp,O
,na,Sa,O
,trajnost,Ncfsa,O
,ločimo,Vmbr1p,O
,trajni,Agpmsay,O
,in,Cc,O
,obdobni,Agpmsay,O
,sifon,Ncmsan,O
,.,Z,O
,Po,Sl,O
,obliki,Ncfsl,O
,je,Va-r3s-n,O
,kolenast,Agpmsnn,O
,sifon,Ncmsn,O
,",",Z,O
,po,Sl,O
,smeri,Ncfsl,O
,pretoka,Ncmsg,O
,odtočni,Agpmsny,O
,in,Cc,O
,pritočni,Agpmsny,O
,sifon,Ncmsn,O
,(,Z,O
,glede,Rgp,O
,na,Sa,O
,opazovalca,Ncmsay,O
,),Z,O
,.,Z,O
,V,Sl,O
,tuji,Agpfsl,O
,literaturi,Ncfsl,O
,tudi,Q,O
,ledeni,Agpmsny,O
,",",Z,O
,ilovnati,Agpmsny,O
,sifon,Ncmsn,O
,",",Z,O
,in,Cc,O
,pod,Ncmsn,O
,.,Z,O
Sentence: 211,sifonsko,Agpnsn,B-DEFINIENDUM
,jezero,Ncnsn,I-DEFINIENDUM
,:,Z,O
,Vecja,Agcfsn,B-SUBJECT
,kotanja,Ncfsn,B-SUBJECT
,stoječe,Appfsg,O
,vode,Ncfsg,O
,v,Sl,B-SUBJECT
,sifonskem,Agpnsl,I-SUBJECT
,koritu,Ncnsl,I-SUBJECT
,.,Z,O
Sentence: 212,sifonski,Agpmsny,B-DEFINIENDUM
,zapirac,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Del,Ncmsn,B-SUBJECT
,stropa,Ncmsg,I-SUBJECT
,",",Z,I-SUBJECT
,ki,Cs,I-SUBJECT
,moli,Vmpr3s,I-SUBJECT
,v,Sa,I-SUBJECT
,sifon,Ncmsan,I-SUBJECT
,.,Z,O
Sentence: 213,siga,Ncfsn,B-DEFINIENDUM
,:,Z,O
,Odkladnina,Ncfsn,B-SUBJECT
,kalcijevega,Aspmsg,B-SUBJECT
,karbonata,Ncmsg,I-SUBJECT
,iz,Sg,I-SUBJECT
,zasičene,Appfsg,I-SUBJECT
,jamske,Agpfsg,I-SUBJECT
,vode,Ncfsg,I-SUBJECT
,",",Z,O
,ki,Cs,O
,se,Px------y,O
,zrači,Vmpr3s,O
,.,Z,O
,Am.,Y,O
,pomeni,Vmbr3s,O
,sinter,Ncmsn,O
,odkladnino,Ncfsa,O
,mineralne,Agpfsg,O
,vode,Ncfsg,O
,!,Z,O
Sentence: 214,sigova,Aspfsn,B-DEFINIENDUM
,tvorba,Ncfsn,I-DEFINIENDUM
,:,Z,O
,Jamski,Agpmsny,B-SUBJECT
,sediment,Ncmsn,I-SUBJECT
,iz,Sg,B-SUBJECT
,sige,Ncfsg,I-SUBJECT
,",",Z,O
,nastal,Vmep-sm,B-SUBJECT
,iz,Sg,I-SUBJECT
,tekoče,Rgp,I-SUBJECT
,ali,Cc,I-SUBJECT
,mirujoče,Appfsg,I-SUBJECT
,vode,Ncfsg,I-SUBJECT
,.,Z,O
,Glede,Rgp,O
,na,Sa,O
,podobnost,Ncfsa,O
,z,Si,O
,rastlinami,Ncfpi,O
,ločimo,Vmbr1p,O
,koralaste,Agpfpa,O
,",",Z,O
,čvetacne,Agpfpa,O
,ali,Cc,O
,karfiolaste,Agpfpa,O
,",",Z,O
,gomoljaste,Agpfpa,O
,itd.,Y,O
,tvorbe,Ncfpa,O
,.,Z,O
Sentence: 215,kalcitni,Agpmsny,B-DEFINIENDUM
,mehur,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Mehur,Ncmsn,B-SUBJECT
,s,Si,B-SUBJECT
,kalcitno,Agpfsi,I-SUBJECT
,skorjo,Ncfsi,I-SUBJECT
,",",Z,O
,nastal,Vmep-sm,B-SUBJECT
,v,Sl,I-SUBJECT
,stoječi,Appfsl,I-SUBJECT
,jamski,Agpfsl,I-SUBJECT
,vodi,Ncfsl,I-SUBJECT
,.,Z,O
Sentence: 216,Udornice,Ncfpn,B-DEFINIENDUM
,so,Va-r3p-n,O
,površinske,Agpfpn,B-SUBJECT
,kraške,Agpfpn,I-SUBJECT
,oblike,Ncfpn,I-SUBJECT
,",",Z,O
,ki,Cs,O
,nastanejo,Vmer3p,B-SUBJECT
,s,Si,I-SUBJECT
,podiranjem,Ncnsi,I-SUBJECT
,stropa,Ncmsg,I-SUBJECT
,v,Sl,B-SUBJECT
,podzemnih,Agpfpl,I-SUBJECT
,jamah,Ncfpl,I-SUBJECT
,z,Si,I-SUBJECT
,aktivnim,Agpmsi,I-SUBJECT
,vodnim,Agpmsi,I-SUBJECT
,tokom,Ncmsi,I-SUBJECT
,",",Z,O
,ko,Cs,O
,se,Px------y,O
,zniža,Vmer3s,O
,gladina,Ncfsn,O
,podzemne,Agpfsg,O
,vode,Ncfsg,O
,(,Z,O
,Stepišnik,Npmsn,O
,",",Z,O
,2006,Mdc,O
,),Z,O
,.,Z,O
Sentence: 217,Udornice,Ncfpn,B-DEFINIENDUM
,so,Va-r3p-n,O
,kraške,Agpfpn,B-SUBJECT
,globeli,Ncfpn,I-SUBJECT
,",",Z,O
,ki,Cs,O
,nastanejo,Vmer3p,B-SUBJECT
,z,Si,I-SUBJECT
,udori,Ncfsi,I-SUBJECT
,stropov,Ncmpg,I-SUBJECT
,nad,Si,B-SUBJECT
,podzemnimi,Agpfpi,I-SUBJECT
,votlinami,Ncfpi,I-SUBJECT
,.,Z,O
Sentence: 218,Udornice,Ncfpn,B-DEFINIENDUM
,so,Va-r3p-n,O
,zaprte,Appfpn,B-SUBJECT
,kraške,Agpfpn,B-SUBJECT
,globeli,Ncfpn,I-SUBJECT
,različnih,Agpfpg,B-SUBJECT
,dimenzij,Ncfpg,I-SUBJECT
,in,Cc,O
,oblik,Ncfpg,B-SUBJECT
,",",Z,O
,ki,Cs,O
,so,Va-r3p-n,B-SUBJECT
,nastale,Vmep-pf,I-SUBJECT
,z,Si,I-SUBJECT
,udori,Ncfsi,I-SUBJECT
,stropov,Ncmpg,I-SUBJECT
,nad,Si,B-SUBJECT
,podzemnimi,Agpfpi,I-SUBJECT
,votlinami,Ncfpi,I-SUBJECT
,.,Z,O
,različnih,Agpmpg,O
Sentence: 219,Udornice,Ncfpn,B-DEFINIENDUM
,so,Va-r3p-n,O
,večje,Agcfpn,B-SUBJECT
,kraške,Agpfpn,B-SUBJECT
,kotanje,Ncfpn,I-SUBJECT
,",",Z,O
,ki,Cs,O
,so,Va-r3p-n,B-SUBJECT
,nastale,Vmep-pf,I-SUBJECT
,zaradi,Sg,I-SUBJECT
,rušenja,Ncnsg,I-SUBJECT
,stropa,Ncmsg,I-SUBJECT
,",",Z,O
,zato,Cc,O
,imajo,Vmpr3p-n,O
,strma,Agpnpa,O
,pobočja,Ncnpa,O
,.,Z,O
Sentence: 220,Udornice,Ncfpn,B-DEFINIENDUM
,so,Va-r3p-n,O
,površinske,Agpfpn,B-SUBJECT
,kraške,Agpfpn,I-SUBJECT
,oblike,Ncfpn,I-SUBJECT
,",",Z,O
,ki,Cs,O
,so,Va-r3p-n,B-SUBJECT
,nastale,Vmep-pf,I-SUBJECT
,s,Si,I-SUBJECT
,spelogenetskimi,Agpmpi,I-SUBJECT
,procesi,Ncmpi,I-SUBJECT
,(,Z,O
,Mihevc,Npmsn,O
,",",Z,O
,2009,Mdc,O
,),Z,O
,.,Z,O
Sentence: 221,Udornice,Ncfpn,B-DEFINIENDUM
,so,Va-r3p-n,O
,izrazita,Agpfsn,O
,površinska,Agpfsn,B-SUBJECT
,reliefna,Agpfsn,I-SUBJECT
,oblika,Ncfsn,I-SUBJECT
,",",Z,O
,ki,Cs,O
,pa,Cc,O
,ima,Vmpr3s-n,B-SUBJECT
,svoj,Px-msa,I-SUBJECT
,izvor,Ncmsan,I-SUBJECT
,v,Sl,I-SUBJECT
,podzemnem,Agpnsl,I-SUBJECT
,dogajanju,Ncnsl,I-SUBJECT
,.,Z,O
Sentence: 222,Udornice,Ncfpn,B-DEFINIENDUM
,so,Va-r3p-n,O
,površinske,Agpfpn,B-SUBJECT
,kraške,Agpfpn,I-SUBJECT
,globeli,Ncfpn,I-SUBJECT
,različnih,Agpfpg,B-SUBJECT
,oblik,Ncfpg,I-SUBJECT
,in,Cc,O
,velikosti,Ncfsg,B-SUBJECT
,",",Z,O
,katerih,Pq-mpg,O
,nastanek,Ncmsan,B-SUBJECT
,povezujemo,Vmpr1p,I-SUBJECT
,s,Si,I-SUBJECT
,točkastim,Agpnsi,I-SUBJECT
,vertikalnim,Agpnsi,I-SUBJECT
,odnašanjem,Ncnsi,I-SUBJECT
,kamnine,Ncfsg,I-SUBJECT
,v,Sa,I-SUBJECT
,podzemlje,Ncnsa,I-SUBJECT
,",",Z,I-SUBJECT
,bodisi,Cc,I-SUBJECT
,z,Si,I-SUBJECT
,nenadnimi,Agpfpi,I-SUBJECT
,udori,Ncfpi,I-SUBJECT
,nad,Si,I-SUBJECT
,jamskimi,Agpmpi,I-SUBJECT
,prostori,Ncmpi,I-SUBJECT
,",",Z,I-SUBJECT
,bodisi,Cc,I-SUBJECT
,s,Si,I-SUBJECT
,postopnim,Agpnsi,I-SUBJECT
,odnašanjem,Ncnsi,I-SUBJECT
,kamnine,Ncfsg,I-SUBJECT
,nad,Si,I-SUBJECT
,aktivnimi,Agpmpi,I-SUBJECT
,jamskimi,Agpmpi,I-SUBJECT
,rovi,Ncmpi,I-SUBJECT
,(,Z,O
,Stepišnik,Npmsn,O
,",",Z,O
,2001,Mdc,O
,),Z,O
,.,Z,O
,različnih,Agpmpg,O
Sentence: 223,Udornice,Ncfpn,B-DEFINIENDUM
,so,Va-r3p-n,O
,zaprte,Appfpn,B-SUBJECT
,centrične,Agpfpn,B-SUBJECT
,globeli,Ncfpn,B-SUBJECT
,na,Sl,B-SUBJECT
,krasu,Ncmsl,I-SUBJECT
,.,Z,O
Sentence: 224,Za,Sa,O
,kraška,Agpnpa,O
,polja,Ncnpa,O
,sta,Va-r3d-n,O
,značilna,Agpmdn,O
,sklenjen,Appmsnn,B-SUBJECT
,obod,Ncmsn,I-SUBJECT
,nad,Si,I-SUBJECT
,razmeroma,Rgp,I-SUBJECT
,uravnanim,Appmsi,I-SUBJECT
,obsežnim,Agpmsi,I-SUBJECT
,dnom,Ncmsi,I-SUBJECT
,in,Cc,O
,kraška,Agpfsn,O
,hidrologija,Ncfsn,O
,.,Z,O
,Slovenska,Agpfsn,O
,kraška,Agpfsn,O
,terminologija,Ncfsn,O
,(,Z,O
,cit.,Y,O
,Gams,Npmsn,O
,",",Z,O
,2004,Mdc,O
,),Z,O
,opredeljuje,Vmpr3s,O
,",",Z,O
,da,Cs,O
,je,Va-r3s-n,O
,za,Sa,O
,kraško,Agpnsa,B-DEFINIENDUM
,polje,Ncnsa,I-DEFINIENDUM
,bistvena,Agpfsn,O
,najmanj,Rgs,B-SUBJECT
,pol,Rgp,I-SUBJECT
,kilometra,Ncmsg,I-SUBJECT
,široka,Agpfsn,I-SUBJECT
,uravnava,Vmpr3s,I-SUBJECT
,z,Si,I-SUBJECT
,višjim,Agcmsi,I-SUBJECT
,obodom,Ncmsi,I-SUBJECT
,.,Z,O
Sentence: 225,Jama,Ncfsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,korozijska,Agpfsn,B-SUBJECT
,razpoka,Ncfsn,I-SUBJECT
,s,Si,B-SUBJECT
,premerom,Ncmsi,I-SUBJECT
,večjim,Agcmsi,I-SUBJECT
,od,Sg,I-SUBJECT
,5,Mdc,I-SUBJECT
,–,Z,I-SUBJECT
,15,Mdc,I-SUBJECT
,milimetrov,Ncmpg,I-SUBJECT
,(,Z,O
,Williams,Npmsn,O
,",",Z,O
,1989,Mdc,O
,;,Z,O
,cv,Ncmsn,O
,:,Z,O
,Hribernik,Npmsn,O
,",",Z,O
,2005,Mdc,O
,),Z,O
,.,Z,O
Sentence: 226,Jame,Ncfpn,B-DEFINIENDUM
,so,Va-r3p-n,O
,podzemni,Agpmpn,B-SUBJECT
,kanali,Ncmpn,I-SUBJECT
,",",Z,O
,ki,Cs,O
,jih,Pp3mpa--y,B-SUBJECT
,je,Va-r3s-n,I-SUBJECT
,izoblikovala,Vmep-sf,I-SUBJECT
,tekoča,Appfsn,I-SUBJECT
,voda,Ncfsn,I-SUBJECT
,s,Si,I-SUBJECT
,procesom,Ncmsi,I-SUBJECT
,korozije,Ncfsg,I-SUBJECT
,.,Z,O
Sentence: 227,Jame,Ncfpn,O
,so,Va-r3p-n,B-DEFINIENDUM
,podzemni,Agpmpn,B-SUBJECT
,kanali,Ncmpn,I-SUBJECT
,",",Z,O
,ki,Cs,B-SUBJECT
,jih,Pp3mpa--y,I-SUBJECT
,je,Va-r3s-n,I-SUBJECT
,naredila,Vmep-sf,I-SUBJECT
,skozi,Sa,I-SUBJECT
,kras,Ncmsan,I-SUBJECT
,tekoča,Appfsn,I-SUBJECT
,voda,Ncfsn,I-SUBJECT
,.,Z,O
Sentence: 228,Zaključni,Agpmsay,O
,stadij,Ncmsan,O
,razvoja,Ncmsg,O
,jame,Ncfsg,B-SUBJECT
,imenujemo,Vmbr1p,O
,brezstropa,Agpfsn,B-DEFINIENDUM
,jama,Ncfsn,I-DEFINIENDUM
,.,Z,O
Sentence: 229,Odnašanje,Ncnsa,B-SUBJECT
,raztopljenih,Appmpg,I-SUBJECT
,karbonatov,Ncmpg,I-SUBJECT
,globlje,Rgc,B-SUBJECT
,v,Sa,I-SUBJECT
,vodonosnik,Ncmsan,I-SUBJECT
,imenujemo,Vmbr1p,O
,kraška,Agpfsn,O
,ali,Cc,O
,kemična,Agpfsn,B-DEFINIENDUM
,denudacija,Ncfsn,I-DEFINIENDUM
,.,Z,O
Sentence: 230,Jame,Ncfpn,B-DEFINIENDUM
,brez,Sg,I-DEFINIENDUM
,stropa,Ncmsg,I-DEFINIENDUM
,so,Va-r3p-n,O
,stare,Agpfpn,O
,jame,Ncfpn,B-SUBJECT
,",",Z,O
,ki,Cs,B-SUBJECT
,so,Va-r3p-n,I-SUBJECT
,zaradi,Sg,I-SUBJECT
,znižanja,Ncnsg,I-SUBJECT
,in,Cc,I-SUBJECT
,razčlenjevanja,Ncnsg,I-SUBJECT
,kraškega,Agpnsg,I-SUBJECT
,površja,Ncnsg,I-SUBJECT
,razkrite,Appfpn,I-SUBJECT
,ali,Cc,I-SUBJECT
,presekane,Appfpn,I-SUBJECT
,.,Z,O
,zaradi,Sg,O
,znižanja,Ncnsg,O
,in,Cc,O
,razčlenjevanja,Ncnsg,O
,kraškega,Agpnsg,O
,površja,Ncnsg,O
Sentence: 231,Jama,Ncfsn,B-DEFINIENDUM
,brez,Sg,I-DEFINIENDUM
,stropa,Ncmsg,I-DEFINIENDUM
,je,Va-r3s-n,O
,stara,Agpfsn,O
,kraška,Agpfsn,B-SUBJECT
,jama,Ncfsn,I-SUBJECT
,",",Z,O
,ki,Cs,B-SUBJECT
,jo,Pp3fsa--y,I-SUBJECT
,je,Va-r3s-n,I-SUBJECT
,denudacijsko,Agpnsn,I-SUBJECT
,spuščanje,Ncnsn,I-SUBJECT
,površja,Ncnsg,I-SUBJECT
,razgalilo,Vmep-sn,I-SUBJECT
,na,Sa,I-SUBJECT
,površje,Ncnsa,I-SUBJECT
,in,Cc,O
,lahko,Rgp,O
,vsebuje,Vmpr3s,O
,alohtone,Ncmpa,O
,ter,Cc,O
,/,Z,O
,ali,Cc,O
,avtohtone,Agpmpa,O
,sedimente,Ncmpa,O
,.,Z,O
Sentence: 232,Kal,Npmsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,plitva,Agpfsn,B-SUBJECT
,kotanja,Ncfsn,B-SUBJECT
,na,Sl,B-SUBJECT
,kraških,Agpnpl,I-SUBJECT
,tleh,Ncnpl,I-SUBJECT
,",",Z,O
,kjer,Cs,B-SUBJECT
,se,Px------y,I-SUBJECT
,zaradi,Sg,I-SUBJECT
,nepropustnega,Agpnsg,I-SUBJECT
,dna,Ncnsg,I-SUBJECT
,in,Cc,I-SUBJECT
,pobočij,Ncnpg,I-SUBJECT
,zbira,Vmpr3s,I-SUBJECT
,deževnica,Ncfsn,I-SUBJECT
,.,Z,O
,zaradi,Sg,O
,nepropustnega,Agpnsg,O
,dna,Ncnsg,O
,in,Cc,O
,pobočij,Ncnpg,O
Sentence: 233,Speleogeneza,Ncfsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,razlaga,Ncfsn,O
,izvora,Ncmsg,O
,in,Cc,O
,nastanka,Ncmsg,O
,jam,Ncfpg,O
,.,Z,O
Sentence: 234,Beseda,Ncfsn,O
,vrtača,Ncfsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,bila,Va-p-sf,O
,nekdaj,Rgp,O
,domnevno,Rgp,O
,živa,Agpfsn,O
,slovenska,Agpfsn,O
,ljudska,Agpfsn,O
,beseda,Ncfsn,O
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,pomenila,Vmbp-sf,O
,manjšo,Agcfsa,B-SUBJECT
,globel,Ncfsa,I-SUBJECT
,.,Z,O
Sentence: 235,Sufozija,Ncfsn,B-DEFINIENDUM
,je,Va-r3s-n,B-SUBJECT
,proces,Ncmsn,I-SUBJECT
,spiranja,Ncnsg,I-SUBJECT
,gradiva,Ncnsg,I-SUBJECT
,izpod,Sg,I-SUBJECT
,ruše,Ncfsg,I-SUBJECT
,ali,Cc,I-SUBJECT
,krovnih,Agpfpg,I-SUBJECT
,usedlin,Ncfpg,I-SUBJECT
,s,Si,I-SUBJECT
,pomočjo,Ncfsi,I-SUBJECT
,tekoče,Appfsg,I-SUBJECT
,vode,Ncfsg,I-SUBJECT
,.,Z,O
Sentence: 236,Kras,Npmsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,ozemlje,Ncnsn,B-SUBJECT
,",",Z,O
,kjer,Cs,B-SUBJECT
,vlada,Vmpr3s,I-SUBJECT
,zaradi,Sg,I-SUBJECT
,poklinske,Agpfsg,I-SUBJECT
,prepustnosti,Ncfsg,I-SUBJECT
,kamnine,Ncfsg,I-SUBJECT
,podzemeljsko,Agpnsn,I-SUBJECT
,",",Z,I-SUBJECT
,kraško,Agpnsa,I-SUBJECT
,",",Z,I-SUBJECT
,pretakanje,Ncnsa,I-SUBJECT
,vode,Ncfsg,I-SUBJECT
,",",Z,I-SUBJECT
,učinkovito,Agpnsa,I-SUBJECT
,kemično,Agpnsa,I-SUBJECT
,raztapljanje,Ncnsa,I-SUBJECT
,kamnin,Ncfpg,I-SUBJECT
,in,Cc,O
,kjer,Cs,O
,so,Va-r3p-n,O
,lahko,Rgp,O
,razvite,Agpfpn,O
,tudi,Q,O
,značilne,Agpfpn,O
,površinske,Agpfpn,O
,in,Cc,O
,podzemeljske,Agpfpn,O
,oblike,Ncfpn,O
,.,Z,O
Sentence: 237,Viskogorski,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,imenuje,Vmbr3s,O
,kras,Ncmsn,O
,nad,Si,B-SUBJECT
,gozdno,Agpfsi,I-SUBJECT
,mejo,Ncfsi,I-SUBJECT
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,širši,Agcmsny,O
,kot,Cs,O
,izraza,Ncmdn,O
,nivalni,Agpmsny,O
,ali,Cc,O
,glacialni,Agpmsny,O
,kras,Ncmsn,O
,",",Z,O
,ki,Cs,O
,pomenita,Vmbr3d,O
,samo,Q,O
,kraško,Agpnsa,O
,površje,Ncnsa,O
,",",Z,O
,ki,Cs,O
,ga,Pp3msa--y,O
,je,Va-r3s-n,O
,izoblikoval,Vmep-sm,O
,sneg,Ncmsn,O
,oziroma,Cc,O
,ledenik,Ncmsn,O
,.,Z,O
Sentence: 238,Kontaktni,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,je,Va-r3s-n,O
,poseben,Agpmsnn,O
,tip,Ncmsn,B-SUBJECT
,oblikovanosti,Ncfsg,I-SUBJECT
,in,Cc,I-SUBJECT
,delovanja,Ncnsg,I-SUBJECT
,površja,Ncnsg,I-SUBJECT
,",",Z,O
,ki,Cs,B-SUBJECT
,je,Va-r3s-n,I-SUBJECT
,na,Sl,I-SUBJECT
,območjih,Ncnpl,I-SUBJECT
,",",Z,I-SUBJECT
,kjer,Cs,I-SUBJECT
,vode,Ncfpn,I-SUBJECT
,pritekajo,Vmpr3p,I-SUBJECT
,iz,Sg,I-SUBJECT
,fluvialnega,Agpmsg,I-SUBJECT
,geomorfnega,Agpmsg,I-SUBJECT
,sistema,Ncmsg,I-SUBJECT
,v,Sa,I-SUBJECT
,kraškega,Agpmsa,I-SUBJECT
,ali,Cc,I-SUBJECT
,obratno,Agpnsa,I-SUBJECT
,.,Z,O
Sentence: 239,Morfogeneza,Ncfsn,B-DEFINIENDUM
,reliktnih,Agpmpg,I-DEFINIENDUM
,vršajev,Ncmpg,I-DEFINIENDUM
,je,Va-r3s-n,B-SUBJECT
,posledica,Ncfsn,I-SUBJECT
,popolne,Agpfsg,I-SUBJECT
,ali,Cc,I-SUBJECT
,delne,Agpfsg,I-SUBJECT
,prekinitve,Ncfsg,I-SUBJECT
,dotoka,Ncmsg,I-SUBJECT
,vodnih,Agpmpg,I-SUBJECT
,tokov,Ncmpg,I-SUBJECT
,in,Cc,I-SUBJECT
,nanašanja,Ncnsg,I-SUBJECT
,flišne,Agpfsg,I-SUBJECT
,naplavine,Ncfsg,I-SUBJECT
,na,Sa,I-SUBJECT
,območje,Ncnsa,I-SUBJECT
,vršajev,Ncmpg,I-SUBJECT
,.,Z,O
Sentence: 240,Vršaje,Vmpr2p,B-SUBJECT
,na,Sl,B-SUBJECT
,krasu,Ncmsl,I-SUBJECT
,",",Z,O
,ki,Cs,B-SUBJECT
,nimajo,Vmpr3p-y,I-SUBJECT
,aktivnega,Agpmsg,I-SUBJECT
,procesa,Ncmsg,I-SUBJECT
,sedimentacije,Ncfsg,I-SUBJECT
,rečnih,Agpmpg,I-SUBJECT
,nanosov,Ncmpg,I-SUBJECT
,",",Z,O
,imenuje,Vmbr3s,O
,psevdovršaji,Ncmsn,B-DEFINIENDUM
,.,Z,O
Sentence: 241,Vzrok,Ncmsn,O
,parageneze,Ncfsg,B-DEFINIENDUM
,je,Va-r3s-n,B-SUBJECT
,zasipavanje,Ncnsn,I-SUBJECT
,dna,Ncnsg,I-SUBJECT
,rova,Ncmsg,I-SUBJECT
,s,Si,I-SUBJECT
,sedimenti,Ncmpi,I-SUBJECT
,in,Cc,I-SUBJECT
,iztiskanje,Ncnsn,I-SUBJECT
,toka,Ncmsg,I-SUBJECT
,ter,Cc,I-SUBJECT
,s,Si,I-SUBJECT
,tem,Pd-nsi,I-SUBJECT
,tudi,Q,I-SUBJECT
,korozijskega,Agpmsg,I-SUBJECT
,procesa,Ncmsg,I-SUBJECT
,pod,Sa,I-SUBJECT
,strop,Ncmsan,I-SUBJECT
,rova,Ncmsg,I-SUBJECT
,.,Z,O
Sentence: 242,Naslednja,Agpfsn,O
,večja,Agcfsn,O
,skupina,Ncfsn,O
,kraških,Agpfpg,B-SUBJECT
,globeli,Ncfpg,I-SUBJECT
,so,Va-r3p-n,O
,uvale,Ncfpn,B-DEFINIENDUM
,",",Z,O
,bodisi,Cc,B-SUBJECT
